listing_id,price,nbhood_full,host_name,last_review,description,room_type
27369599,175 dollars,"Manhattan, Murray Hill",Juline,May 15 2019,Large & Luxury Two Bedrooms Apartment on 34th St,entire home/apt
27369713,60 dollars,"Queens, Jackson Heights",Idalia,July 07 2019,"Welcome to NY :) new, clean and beautiful house",PRIVATE ROOM
27372891,200 dollars,"Manhattan, Chelsea",Jeff,May 26 2019,Beautiful Chelsea Home Near The High Line & More!,entire home/apt
27373231,200 dollars,"Queens, Edgemere",Erica,June 16 2019,10 minutes from JFK Airport Rockaway Beach Bliss,Entire home/apt
27373536,650 dollars,"Brooklyn, Greenpoint",Raymond,June 09 2019,"Historic Greenpoint Loft 2,000sqft",Entire home/apt
27374183,40 dollars,"Brooklyn, Kensington",Chadanut,June 22 2019,"Cozy Kensington room by F,G, B16, B35 :))",Private room
27375052,123 dollars,"Brooklyn, Bensonhurst",Lily,June 25 2019,Super clean! 2 Bedrooms in Bensonhurst -Sleeps 8,Entire home/apt
27375467,150 dollars,"Manhattan, Hell's Kitchen",Sam,June 16 2019,Fashion Of The City: Apartment in TIMES SQUARE NYC,Private room
27387286,100 dollars,"Brooklyn, Sunset Park",Brian,July 01 2019,"Modern 1 bedroom with office, 2 minutes to R Train",ENTIRE HOME/APT
27388568,130 dollars,"Brooklyn, Williamsburg",Suanny,July 02 2019,Casa Finca Sanctuary Duplex w/ Private Garden,Private room
27389854,150 dollars,"Queens, Richmond Hill",Homemattie,June 25 2019,Queens Apartment,Entire home/apt
27393765,59 dollars,"Brooklyn, Brownsville",Olvin,June 17 2019,Little Oasis,PRIVATE ROOM
27394468,180 dollars,"Manhattan, Hell's Kitchen",Vanessa,June 15 2019,Bright Light High-rise Spacious Room with Balcony,private room
27394897,113 dollars,"Brooklyn, Bensonhurst",Lily,June 18 2019,Renovated 1 Bedroom apt in Bensonhurst- Sleeps 4,Entire home/apt
27395171,80 dollars,"Queens, Flushing",Liqin,June 21 2019,Cozy room w/attached bath in center of Flushing,private room
27398782,525 dollars,"Manhattan, Financial District",WeWork,July 07 2019,WeLive Wall Street -- Four Bedroom / Two Bath,Entire home/apt
27401585,105 dollars,"Queens, Ridgewood",Erin,January 01 2019,Relaxing Ridgewood Apartment,Entire home/apt
27402384,67 dollars,"Staten Island, Randall Manor",Arika,June 25 2019,Modern Staten Island Townhouse- Welcome home!,Entire home/apt
27406558,120 dollars,"Brooklyn, Bushwick",Cazzie,March 24 2019,Cozy home in friendly & hip Bushwick near subway,entire home/apt
27407257,126 dollars,"Brooklyn, Bedford-Stuyvesant",Chao,June 18 2019,Cozy 2 bedroom in Bedford Stuyvesant,entire home/apt
27407457,61 dollars,"Brooklyn, Bedford-Stuyvesant",Aysu,July 01 2019,Cozy & quiet living experience in a trending area,private room
27407852,99 dollars,"Manhattan, Upper East Side",Samet,February 10 2019,Room in Upper East Side-Central Park,Private room
27407863,200 dollars,"Manhattan, Hell's Kitchen",Sean,July 05 2019,2BR Apartment in Manhattan - 8m from Times Square,Entire home/apt
27408243,54 dollars,"Brooklyn, Bushwick",Gil,May 25 2019,"SUNNY ROOM IN BUSHWICK
QUEEN SIZE J/M/Z/L",private room
27409329,90 dollars,"Manhattan, East Harlem",Maxime C/Armande C,June 25 2019,Most beautiful bedroom in Harlem,Private room
27414303,155 dollars,"Brooklyn, Brooklyn Heights",Jasna,June 26 2019,Beautiful Apartment in Brooklyn Heights,Entire home/apt
27420805,150 dollars,"Queens, Long Island City",Sara,April 21 2019,"Peaceful Retreat, One stop from Manhattan",Entire home/apt
27422570,85 dollars,"Manhattan, East Harlem",Dave,May 06 2019,Peaceful loft,Private room
27422684,38 dollars,"Brooklyn, Bedford-Stuyvesant",Melissa,June 12 2019,Brooklyn Style Hostel RM4 #3,shared room
27423688,220 dollars,"Manhattan, East Harlem",Hellen,March 29 2019,New York Po home sweet home,SHARED ROOM
27424575,37 dollars,"Brooklyn, Bedford-Stuyvesant",Melissa,April 22 2019,Brooklyn Style Hostel RM4 #2,Shared room
27424610,58 dollars,"Brooklyn, Williamsburg",Anthony,July 03 2019,private room in east williamsburg spacious loft,Private room
27425265,55 dollars,"Brooklyn, Dyker Heights",Ava,July 07 2019,Brooklyn House,Private room
27426650,58 dollars,"Brooklyn, Williamsburg",Anthony,July 04 2019,Private room in east Williamsburg Brooklyn Loft,PRIVATE ROOM
27426767,140 dollars,"Manhattan, Kips Bay",Eugene,June 23 2019,Signature-Manhattan-Studio,Entire home/apt
27427289,125 dollars,"Brooklyn, Bedford-Stuyvesant",Cheryl,May 09 2019,Test Drive A Historic Brownstone in Brooklyn!,entire home/apt
27427898,140 dollars,"Queens, Rego Park",Eddie,June 26 2019,Private 2 Bd Guest House. Great for Quiet Getaway,Entire home/apt
27428046,126 dollars,"Manhattan, Harlem",Harold & Rose,July 02 2019,Upper West Side Apartment,entire home/apt
27429253,35 dollars,"Queens, Woodside",Shogo,April 27 2019,"Cozy house in Woodside, comfortable are!!",Private room
27429817,159 dollars,"Queens, Flushing",Tony,July 01 2019,Spacious paradise all by urself DT Flushing Mainst,Entire home/apt
27430644,99 dollars,"Queens, South Ozone Park",Cando,June 28 2019,Bedroom Three (Master) in House Near JFK Airport,PRIVATE ROOM
27431305,63 dollars,"Brooklyn, Bushwick",Timothy,June 04 2019,"Modern room with great light, privacy nr J train",Private room
27431698,63 dollars,"Brooklyn, Bushwick",Timothy,June 29 2019,Luxurious Modern Queen Bedroom in Brand New Apt,Private room
27432653,65 dollars,"Manhattan, Harlem",Crystal,May 28 2019,Sleep Under the Stars!,Private room
27435989,85 dollars,"Queens, Middle Village",Chris And Jocelyn,June 09 2019,**Studio Apartment 20 min. From MANHATTAN **,entire home/apt
27436334,199 dollars,"Manhattan, East Harlem",Chris,June 22 2019,Modern Stay with a Balcony View in the City,Entire home/apt
27438452,199 dollars,"Brooklyn, East Flatbush",David,May 08 2019,TAO (The Ascending Oasis),Entire home/apt
27453970,80 dollars,"Manhattan, East Harlem",Lucile,July 02 2019,Manhattan - Master Room - 1mn Metro - Central Park,private room
27454297,36 dollars,"Brooklyn, Bedford-Stuyvesant",Melissa,June 19 2019,Brooklyn Style Hostel RM4 #1,shared room
27454904,195 dollars,"Manhattan, Harlem",Leigh,July 01 2019,Spectacular Loft Like Garden Floor,entire home/apt
27455308,75 dollars,"Queens, Jamaica",Shondel,July 05 2019,SHORT LAYOVER/Weekend GETAWAY FOR 2 Cozy Studio,Entire home/apt
27457583,160 dollars,"Brooklyn, Williamsburg",William,June 19 2019,"Spacious 2 bdrm -1 block to train, 12 mins to city",Entire home/apt
27459661,40 dollars,"Brooklyn, Canarsie",Gwen,July 05 2019,A Quiet Space,PRIVATE ROOM
27460411,120 dollars,"Queens, Astoria",Lev,June 10 2019,"Breathtaking views in this unique, brand new apt",entire home/apt
27460536,65 dollars,"Brooklyn, Bushwick",John,June 30 2019,Heart of Bushwick minutes to the L train,PRIVATE ROOM
27461602,350 dollars,"Manhattan, Chinatown",Timothy,June 30 2019,Luxury 2 bdrm Apt near Soho with huge patio,Entire home/apt
27462063,190 dollars,"Manhattan, West Village",Jordan,April 01 2019,Luxurious West Village Studio with Zen Garden,ENTIRE HOME/APT
27464651,65 dollars,"Manhattan, Upper West Side",Kristen,January 05 2019,Magical UWS Manhattan loft with two kitties!,Entire home/apt
27465159,180 dollars,"Manhattan, Chinatown",Elijah,June 22 2019,Amazingly convenient Lower Manhattan 1 Bedroom,Entire home/apt
27466393,65 dollars,"Brooklyn, Williamsburg",Cristina,April 11 2019,Sunny bdr w stunning view in prime Williamsburg!!!,Private room
27466647,150 dollars,"Brooklyn, Bedford-Stuyvesant",Saeko,May 09 2019,Le Bain,Entire home/apt
27467399,225 dollars,"Manhattan, Chelsea",Kate,May 21 2019,Quality accommodation in a prime location!,private room
27468927,150 dollars,"Manhattan, Harlem",Vanessa,July 06 2019,Bright and Modern Luxury Master Room,Private room
27470574,57 dollars,"Brooklyn, Bedford-Stuyvesant",Mansimran,March 01 2019,Bright private room with high ceilings near subway,Private room
27471155,150 dollars,"Brooklyn, Williamsburg",James,May 17 2019,1 bed entire apartment Williamsburg,Entire home/apt
27471933,53 dollars,"Queens, Rockaway Beach",Erik,April 09 2019,Beautiful Large Room in Prime Rockaway Location,private room
27472111,35 dollars,"Brooklyn, Bushwick",Victor,June 23 2019,"Private .5 bath/ Queen Room Bushwick Brooklyn, NYC",Private room
27473250,65 dollars,"Brooklyn, Bushwick",Ashley,February 17 2019,The Skyline Loft ‚Äî Bright Airy Room Near Train,PRIVATE ROOM
27477710,100 dollars,"Queens, College Point",Henry,July 07 2019,Two bedroom apt w/parking 10mins to LGA & Flushing,Entire home/apt
27478943,100 dollars,"Queens, Springfield Gardens",Sarah,June 30 2019,Peaceful Living,Entire home/apt
27480436,144 dollars,"Manhattan, Hell's Kitchen",Kathy,January 03 2019,"Luxury penthouse with stunning views, very quiet",Entire home/apt
27482124,120 dollars,"Manhattan, Midtown",Heather,April 15 2019,"Large, Bright Studio for Rent",Entire home/apt
27484611,160 dollars,"Manhattan, Tribeca",Ana Sophia,April 21 2019,Apartment in Tribeca with huge private terrace,Entire home/apt
27486545,62 dollars,"Queens, Flushing",Jackie,June 23 2019,Affordable cozy private room in Fresh Meadows,Private room
27488220,38 dollars,"Queens, Flushing",Paolo,June 30 2019,"Private room Flushing Queens, 15 min from 7train",Private room
27488806,150 dollars,"Manhattan, Harlem",Vanessa,June 21 2019,Aesthetically Designed Modern Private Room,Private room
27489188,160 dollars,"Manhattan, Gramercy",Juan Eduardo,May 19 2019,Nice Apartment in Gramercy Park,Entire home/apt
27489247,128 dollars,"Manhattan, East Harlem",Savannah,January 02 2019,MASSIVE Studio Space,Entire home/apt
27491339,139 dollars,"Brooklyn, Midwood",Rachel,July 07 2019,Comfortable Duplex Studio with Balcony! Near train,Entire home/apt
27491393,80 dollars,"Brooklyn, Bay Ridge",Veronica,June 23 2019,The Best apartment in Bayridge,Entire home/apt
27491566,85 dollars,"Brooklyn, Bedford-Stuyvesant",Alejandro,June 30 2019,Brooklyn Room with private rooftop,Private room
27491585,45 dollars,"Brooklyn, Borough Park",Linda,April 01 2019,Private Room in Brooklyn Home,private room
27492039,148 dollars,"Brooklyn, Bedford-Stuyvesant",Mariana,July 07 2019,Great Apt With Balcony and Steps To The Subway,entire home/apt
27492139,115 dollars,"Brooklyn, East Flatbush",Sandy,June 29 2019,Sun drenched Artsy One Bedroom,entire home/apt
27492948,75 dollars,"Brooklyn, Bushwick",Elisa,June 16 2019,"Sleek, modern apartment in trendy Bushwick",Private room
27494148,196 dollars,"Queens, Maspeth",Charles,June 30 2019,ONLY 4.3 MILES TO MANHATTAN,Entire home/apt
27499097,46 dollars,"Queens, St. Albans",Michelle,July 04 2019,ELEXEY'S COMFORT....This room is small and cozy.,private room
27504290,175 dollars,"Brooklyn, Williamsburg",Risa,July 07 2019,Bright & modern one bed in heart of Williamsburg!,ENTIRE HOME/APT
27505253,100 dollars,"Brooklyn, Crown Heights",Kristine,May 10 2019,Private room with king sized bed in Brooklyn.,private room
27507299,91 dollars,"Brooklyn, Prospect Heights",Megan,May 16 2019,Sun-filled studio apt in Clinton Hill brownstone,ENTIRE HOME/APT
27507457,65 dollars,"Brooklyn, Bushwick",Michael,June 14 2019,THE GARDEN ROOM,Private room
27507561,240 dollars,"Manhattan, Chelsea",Sharat,March 30 2019,"Bright, Modern, King Size 1-Bedroom in Chelsea!",Entire home/apt
27507663,30 dollars,"Queens, Sunnyside",Carlos,March 04 2019,Ex√≥tico,Shared room
27508376,106 dollars,"Manhattan, East Harlem",Jennyfer,June 10 2019,Modern Luxury Condo in the UES with Fitness Center,Entire home/apt
27508803,59 dollars,"Brooklyn, Bushwick",Sydney,January 01 2019,Beautiful Sunlit Room in Bushwick,private room
27509562,45 dollars,"Brooklyn, Brownsville",Holly,April 21 2019,Brooklyn Cozy Corner,Private room
27517686,165 dollars,"Brooklyn, Bedford-Stuyvesant",Tala,June 26 2019,Luxury in classic brownstone. Oversized 1 bedroom.,ENTIRE HOME/APT
27518599,450 dollars,"Manhattan, East Village",Chris,July 05 2019,Spectacular East Village Loft,Entire home/apt
27519196,115 dollars,"Queens, Bayside",Miranda,May 19 2019,Nice Bayside 1 bedroom Apartment,Entire home/apt
27519772,50 dollars,"Brooklyn, Bushwick",Veronica,January 01 2019,Cute bushwick room,Private room
27521147,799 dollars,"Manhattan, Murray Hill",Maya,June 19 2019,Empire State views LUXURY 3BR/2BA w terrace+Gym,Entire home/apt
27523125,70 dollars,"Queens, Woodhaven",Chris,July 01 2019,‚òÖPrivate Guest Suite in a great location ‚òÖ,Private room
27523631,50 dollars,"Queens, Flushing",Frances,June 26 2019,New york Lovely Guest Room.,PRIVATE ROOM
27523953,138 dollars,"Brooklyn, Bushwick",Roger,July 01 2019,Brooklyn modern Apartment steps to the L train ;-),entire home/apt
27524646,89 dollars,"Queens, Ridgewood",Eliana,July 06 2019,"Double, Cozy Room only 20 min to NYC",Private room
27526504,125 dollars,"Queens, Astoria",Cris,January 01 2019,"Beautiful, cozy, Penthouse Studio in Astoria/LIC",Entire home/apt
27526727,160 dollars,"Manhattan, Upper East Side",Mariah,June 23 2019,"Stylish 1 bedroom, Upper East Side, E91st",Entire home/apt
27526910,170 dollars,"Queens, Ridgewood",Jonathan,June 09 2019,"Spacious apartment, 20 mins to Manhattan",entire home/apt
27527118,77 dollars,"Manhattan, Chelsea",Conley,February 18 2019,Charming Chelsea Bedroom steps from Highline Park,Private room
27527478,175 dollars,"Brooklyn, Bushwick",Amado,July 02 2019,Great two Bedroom Apartment - 20 mins from NYC.,Entire home/apt
27527902,90 dollars,"Brooklyn, Bushwick",Jorge,June 15 2019,Cozy 1 bedroom apartment in trendy Bushwick.,ENTIRE HOME/APT
27528026,299 dollars,"Manhattan, Upper West Side",Chrisann,July 05 2019,"The GEORGE at Lincoln Center: Duplex, UWS/Times Sq",entire home/apt
27528267,79 dollars,"Brooklyn, Bedford-Stuyvesant",Rashmi,July 01 2019,Amazing room & private en-suite bath in Brooklyn!,Private room
27528305,285 dollars,"Manhattan, Hell's Kitchen",Douglas,June 30 2019,Luxurious Hell‚Äôs Kitchen Famous Vibrant NYC!,ENTIRE HOME/APT
27528620,45 dollars,"Brooklyn, Borough Park",Linda,March 31 2019,Brooklyn Bedroom,private room
27528935,40 dollars,"Brooklyn, Borough Park",Linda,March 23 2019,Private Room in Brooklyn,private room
27529129,40 dollars,"Brooklyn, Borough Park",Linda,March 23 2019,Private bedroom with full sized bed,Private room
27529325,40 dollars,"Brooklyn, Borough Park",Linda,March 03 2019,Private room and bathroom in Brooklyn,private room
27529458,124 dollars,"Manhattan, Little Italy",Maura,March 31 2019,Nolita One Bedroom with View,Entire home/apt
27529564,60 dollars,"Manhattan, Harlem",Nour,May 27 2019,Queen size bedroom,Private room
27529655,89 dollars,"Queens, Flushing",Liqin,July 07 2019,Sweet room w/attached bath in center of Flushing.,PRIVATE ROOM
27530069,159 dollars,"Manhattan, Hell's Kitchen",Nate,July 02 2019,Times Square  - JULY/AUG Special Price + Netflix,entire home/apt
27530187,180 dollars,"Manhattan, Financial District",Derek,June 06 2019,Private Bed & Bath in Heart of Downtown Manhattan,Private room
27530761,63 dollars,"Queens, Flushing",Jun Jun,May 30 2019,ÁßÅ‰∫∫Á©∫Èó¥,Private room
27531821,125 dollars,"Brooklyn, Park Slope",George,May 29 2019,Beautiful Private Bedroom/Kitchen studioPark Slope,Private room
27532758,70 dollars,"Brooklyn, Bushwick",Sania,June 09 2019,"Sunny, Newly Renovated, Private Bushwick Room",PRIVATE ROOM
27534625,51 dollars,"Queens, Woodside",Pao,July 02 2019,Woodside NY Cozy Room-15/20 mins from Time Square.,PRIVATE ROOM
27538237,115 dollars,"Brooklyn, Crown Heights",Michelle,July 03 2019,Grand Suite in Historic Brownstone,Entire home/apt
27539706,55 dollars,"Bronx, Parkchester",Jermaine,June 20 2019,Private city getaway,Private room
27540102,250 dollars,"Manhattan, Nolita",Grant,June 26 2019,"Sun-drenched Chic SOHO ""Cabin""",Entire home/apt
27542342,149 dollars,"Queens, Elmhurst",Luis,June 10 2019,2 beautiful & bright bedrooms in a renovated apt.,Private room
27542642,55 dollars,"Brooklyn, East Flatbush",Joel And Jamila,April 28 2019,4Js Home4You,Entire home/apt
27543086,170 dollars,"Brooklyn, Fort Greene",Elena,June 16 2019,Huge Studio in Brooklyn Luxury Building,Entire home/apt
27544396,295 dollars,"Manhattan, Upper West Side",Kirill,July 01 2019,1 bedroom apt. in the heart of Upper West Side,Entire home/apt
27545221,125 dollars,"Manhattan, Chinatown",David,June 28 2019,Chinatown New York Apartment,ENTIRE HOME/APT
27545256,52 dollars,"Brooklyn, Fort Greene",Omar,May 31 2019,"Sunny, Spacious Bedroom 1/2 Block from Ft Green Pk",private room
27545876,151 dollars,"Manhattan, Hell's Kitchen",Ros,July 01 2019,"times sq 5 STAR quiet, stylish, safe, doorman bldg",Entire home/apt
27546086,90 dollars,"Manhattan, East Harlem",Jane,April 24 2019,"Beautiful, clean bedroom close to Central Park!",private room
27546132,55 dollars,"Manhattan, Hell's Kitchen",John,June 02 2019,Cozy large private room near Times Square 31C3,Private room
27546295,55 dollars,"Manhattan, Hell's Kitchen",John,May 25 2019,Large cozy NY room near Times Square 51E4,private room
27546831,50 dollars,"Bronx, Kingsbridge",Marcia,February 15 2019,Van Cortlandt Multi-Unit Building,PRIVATE ROOM
27547687,89 dollars,"Queens, Jackson Heights",Ada,May 26 2019,Queens Apartment Private Room,PRIVATE ROOM
27549021,90 dollars,"Brooklyn, Clinton Hill",Katie Graham,March 01 2019,AWESOME MODERN ROOM IN CHARMING AREA+ SWEET ROOF C,private room
27549628,200 dollars,"Queens, Belle Harbor",Margaret,June 24 2019,Charming two-bedroom suite in Rockaway Beach,Entire home/apt
27551227,116 dollars,"Brooklyn, Vinegar Hill",Agnese,May 17 2019,Private Room+Bathroom in DUMBO in luxury building,Private room
27551268,150 dollars,"Manhattan, Chelsea",Andrei,July 07 2019,Studio Gem in Heart of Manhattan (Chelsea),Entire home/apt
27551436,80 dollars,"Brooklyn, Cobble Hill",Gennaro,June 30 2019,Eco Chic Bedroom in Amazing Neighborhood,Private room
27551619,65 dollars,"Brooklyn, Bedford-Stuyvesant",Siham,June 23 2019,Spacious room with private bathroom,Private room
27551715,170 dollars,"Brooklyn, Dyker Heights",Vanessa,June 10 2019,Brand New Brooklyn Apartment,Entire home/apt
27551807,689 dollars,"Brooklyn, Crown Heights",Jenn & JJ,May 23 2019,The St Marks: A large 7 bedroom 15 mins to Manhtan,Entire home/apt
27552770,43 dollars,"Brooklyn, Bedford-Stuyvesant",Sebastián Y Natalia,June 11 2019,Sunny Cozy Room in Bedstuy,Private room
27555063,200 dollars,"Brooklyn, Brooklyn Heights",Michael,January 05 2019,Brooklyn Heights with a breathtaking terrace,Entire home/apt
27557322,100 dollars,"Brooklyn, Bushwick",Tina,June 18 2019,Large sun drenched queen bedroom in Brooklyn Loft,Private room
27557992,63 dollars,"Brooklyn, Bushwick",Tina,May 15 2019,Lofted Bedroom in Cool Sundrenched Brooklyn Loft,private room
27567455,100 dollars,"Brooklyn, Bay Ridge",Izzie,July 07 2019,Best Apartment in Bay Ridge,Entire home/apt
27569888,90 dollars,"Manhattan, Washington Heights",Amy,July 06 2019,Private bed & Bath 1/2 block from the A Express!,Private room
27570074,195 dollars,"Brooklyn, Prospect-Lefferts Gardens",Lee + Amber,June 28 2019,Lovely 3 bedroom Townhouse in BK Historic District,entire home/apt
